site;year;month;day;hour;minute;second;value
BRW;2016;10;31;16;4;0;409.710
BRW;2016;10;31;16;6;0;409.680
BRW;2016;11;8;20;6;0;405.140
BRW;2016;11;8;20;6;0;404.990
BRW;2016;11;18;2;14;0;408.960
BRW;2016;11;18;2;15;0;408.880
BRW;2016;11;22;2;4;0;406.660
BRW;2016;11;22;2;6;0;406.630
BRW;2016;12;2;23;12;0;408.170
BRW;2016;12;2;23;21;0;408.150
BRW;2016;12;9;20;5;0;414.560
BRW;2016;12;9;20;6;0;412.440
BRW;2016;12;13;23;4;0;413.160
BRW;2016;12;13;23;5;0;413.080
BRW;2016;12;23;19;1;0;411.120
BRW;2016;12;23;19;2;0;411.180
BRW;2016;12;26;20;9;0;411.540
BRW;2016;12;26;20;13;0;411.400
BRW;2017;1;6;19;7;0;411.560
BRW;2017;1;6;19;8;0;411.500
BRW;2017;1;13;19;1;0;414.100
BRW;2017;1;13;19;2;0;414.040
BRW;2017;1;20;19;5;0;413.320
BRW;2017;1;20;19;6;0;413.470
BRW;2017;1;24;20;40;0;414.990
BRW;2017;1;24;20;41;0;415.070
BRW;2017;2;3;19;31;0;415.340
BRW;2017;2;3;19;32;0;415.350
BRW;2017;2;10;20;4;0;412.420
BRW;2017;2;10;20;5;0;412.510
BRW;2017;2;17;21;21;0;422.520
BRW;2017;2;17;21;22;0;422.080
BRW;2017;2;23;19;53;0;415.910
BRW;2017;2;23;19;54;0;415.810
BRW;2017;2;27;21;8;0;414.410
BRW;2017;2;27;21;10;0;413.960
BRW;2017;3;10;20;6;0;414.180
BRW;2017;3;10;20;7;0;414.220
BRW;2017;3;17;18;11;0;417.700
BRW;2017;3;17;18;18;0;414.150
BRW;2017;3;24;18;56;0;415.160
BRW;2017;3;24;18;59;0;415.260
BRW;2017;3;27;19;37;0;416.330
BRW;2017;3;27;19;38;0;414.940
BRW;2017;4;3;18;35;0;414.490
BRW;2017;4;3;18;36;0;414.420
BRW;2017;4;10;18;42;0;413.710
BRW;2017;4;10;18;43;0;413.830
BRW;2017;4;17;18;53;0;413.220
BRW;2017;4;17;18;54;0;413.180
BRW;2017;4;24;19;52;0;413.940
BRW;2017;4;24;19;54;0;414.040
BRW;2017;5;1;19;4;0;413.530
BRW;2017;5;1;19;5;0;413.670
BRW;2017;5;11;17;55;0;419.010
BRW;2017;5;11;17;57;0;413.280
BRW;2017;5;17;18;18;0;413.520
BRW;2017;5;17;18;19;0;413.550
BRW;2017;5;22;17;53;0;413.590
BRW;2017;5;22;17;55;0;413.630
BRW;2017;5;29;22;47;0;412.620
BRW;2017;5;29;22;48;0;412.630
BRW;2017;6;5;19;9;0;412.960
BRW;2017;6;5;19;17;0;412.940
BRW;2017;6;12;17;45;0;412.070
BRW;2017;6;12;17;54;0;412.030
BRW;2017;6;19;17;50;0;410.880
BRW;2017;6;19;17;54;0;410.960
BRW;2017;6;26;23;33;0;408.010
BRW;2017;6;26;23;36;0;407.880
BRW;2017;7;4;17;46;0;403.910
BRW;2017;7;4;17;47;0;404.230
BRW;2017;7;11;19;13;0;403.130
BRW;2017;7;11;19;14;0;403.390
BRW;2017;7;17;19;5;0;403.620
BRW;2017;7;17;19;7;0;404.510
BRW;2017;7;27;1;5;0;400.430
BRW;2017;7;27;1;6;0;400.510
BRW;2017;8;2;18;56;0;395.430
BRW;2017;8;2;18;59;0;394.960
BRW;2017;8;7;18;1;0;396.500
BRW;2017;8;7;18;11;0;395.740
BRW;2017;8;14;18;17;0;396.290
BRW;2017;8;14;18;18;0;397.200
BRW;2017;8;21;23;30;0;396.790
BRW;2017;8;21;23;31;0;396.940
BRW;2017;9;1;19;9;0;395.370
BRW;2017;9;1;19;11;0;395.510
BRW;2017;9;6;0;0;0;397.610
BRW;2017;9;6;0;4;0;397.500
BRW;2017;9;11;20;6;0;397.230
BRW;2017;9;11;20;7;0;397.200
BRW;2017;9;21;17;59;0;398.030
BRW;2017;9;21;18;0;0;397.980
BRW;2017;10;2;21;41;0;400.540
BRW;2017;10;2;21;42;0;400.670
BRW;2017;10;9;20;28;0;403.680
BRW;2017;10;9;20;28;0;403.610
BRW;2017;10;19;19;5;0;403.190
BRW;2017;10;19;19;7;0;403.220
BRW;2017;10;26;18;44;0;405.710
BRW;2017;10;26;18;45;0;405.610
BRW;2017;11;3;18;35;0;409.040
BRW;2017;11;3;18;35;0;409.060
BRW;2017;11;9;18;37;0;420.710
BRW;2017;11;9;18;38;0;411.370
BRW;2017;11;15;20;13;0;412.730
BRW;2017;11;15;20;13;0;412.660
BRW;2017;11;21;0;56;0;409.450
BRW;2017;11;21;0;57;0;409.290
BRW;2017;11;27;20;38;0;409.590
BRW;2017;11;27;20;39;0;409.450
BRW;2017;12;4;19;49;0;412.140
BRW;2017;12;4;19;50;0;412.220
BRW;2017;12;12;20;59;0;411.460
BRW;2017;12;12;21;0;0;411.220
BRW;2017;12;18;21;2;0;410.250
BRW;2017;12;18;21;3;0;410.350
BRW;2017;12;29;23;23;0;413.560
BRW;2017;12;29;23;25;0;414.280
BRW;2018;1;2;21;30;0;412.020
BRW;2018;1;2;21;35;0;412.060
BRW;2018;1;8;21;43;0;413.270
BRW;2018;1;8;21;46;0;413.250
BRW;2018;1;17;19;38;0;412.490
BRW;2018;1;17;19;57;0;412.460
BRW;2018;1;26;19;46;0;413.190
BRW;2018;1;26;20;0;0;413.190
BRW;2018;2;2;20;9;0;413.580
BRW;2018;2;2;20;10;0;413.580
BRW;2018;2;6;19;48;0;415.970
BRW;2018;2;6;19;49;0;416.100
BRW;2018;2;13;19;12;0;415.910
BRW;2018;2;13;19;34;0;415.910
BRW;2018;2;22;21;9;0;414.560
BRW;2018;2;22;21;10;0;414.490
BRW;2018;3;1;20;13;0;414.670
BRW;2018;3;1;20;15;0;414.460
BRW;2018;3;7;22;8;0;414.450
BRW;2018;3;7;22;9;0;414.690
BRW;2018;3;12;21;18;0;414.650
BRW;2018;3;12;21;19;0;414.620
BRW;2018;3;19;20;2;0;414.280
BRW;2018;3;19;20;3;0;414.320
BRW;2018;3;26;22;46;0;414.210
BRW;2018;3;26;22;47;0;414.180
BRW;2018;4;2;20;47;0;415.470
BRW;2018;4;2;20;48;0;415.570
BRW;2018;4;9;18;28;0;416.330
BRW;2018;4;9;18;30;0;416.510
BRW;2018;4;16;19;54;0;416.430
BRW;2018;4;16;19;55;0;416.310
BRW;2018;4;23;18;45;0;416.240
BRW;2018;4;23;18;46;0;416.280
BRW;2018;4;30;18;58;0;416.350
BRW;2018;4;30;18;58;0;416.360
BRW;2018;5;8;19;0;0;417.260
BRW;2018;5;8;19;2;0;417.010
BRW;2018;5;14;19;49;0;415.570
BRW;2018;5;14;19;55;0;415.580
BRW;2018;5;21;18;34;0;415.840
BRW;2018;5;21;18;46;0;415.710
BRW;2018;5;30;22;48;0;416.220
BRW;2018;5;30;22;55;0;416.170
BRW;2018;6;4;20;1;0;415.550
BRW;2018;6;4;20;5;0;415.510
BRW;2018;6;15;17;43;0;414.780
BRW;2018;6;15;17;44;0;414.760
BRW;2018;6;21;23;41;0;413.320
BRW;2018;6;21;23;43;0;413.120
BRW;2018;6;26;18;3;0;410.450
BRW;2018;6;26;18;3;0;410.490
BRW;2018;7;6;18;51;0;404.670
BRW;2018;7;6;18;53;0;404.680
BRW;2018;7;13;20;9;0;404.610
BRW;2018;7;13;20;11;0;404.440
BRW;2018;7;20;19;23;0;405.820
BRW;2018;7;20;19;24;0;405.490
BRW;2018;7;27;23;42;0;419.390
BRW;2018;7;27;23;51;0;401.940
BRW;2018;7;31;18;44;0;398.760
BRW;2018;7;31;18;55;0;398.430
BRW;2018;8;8;20;2;0;401.830
BRW;2018;8;8;20;11;0;400.940
BRW;2018;8;17;17;55;0;396.820
BRW;2018;8;17;17;57;0;398.460
BRW;2018;8;20;19;10;0;396.310
BRW;2018;8;20;19;11;0;396.540
BRW;2018;8;27;18;37;0;398.170
BRW;2018;8;27;18;38;0;398.320
BRW;2018;9;7;19;6;0;400.070
BRW;2018;9;7;19;7;0;400.000
BRW;2018;9;10;18;49;0;399.270
BRW;2018;9;10;18;50;0;399.220
BRW;2018;9;17;17;50;0;400.760
BRW;2018;9;17;17;58;0;401.020
BRW;2018;9;24;18;22;0;403.980
BRW;2018;9;24;18;24;0;404.000
BRW;2018;10;1;18;37;0;404.280
BRW;2018;10;1;18;38;0;404.290
BRW;2018;10;10;19;35;0;403.510
BRW;2018;10;10;19;36;0;403.550
BRW;2018;10;15;18;20;0;406.310
BRW;2018;10;15;18;22;0;406.200
BRW;2018;10;26;23;17;0;406.560
BRW;2018;10;26;23;27;0;406.620
BRW;2018;10;31;21;7;0;410.900
BRW;2018;10;31;21;30;0;410.770
BRW;2018;11;9;23;46;0;412.460
BRW;2018;11;9;23;53;0;415.670
BRW;2018;11;16;20;4;0;415.920
BRW;2018;11;16;20;17;0;415.800
BRW;2018;11;19;19;3;0;412.600
BRW;2018;11;19;19;5;0;412.700
BRW;2018;11;26;21;30;0;413.120
BRW;2018;11;26;21;38;0;413.040
BRW;2018;12;7;23;7;0;413.780
BRW;2018;12;7;23;19;0;413.720
BRW;2018;12;10;20;27;0;413.120
BRW;2018;12;10;20;43;0;413.400
BRW;2018;12;21;20;48;0;415.790
BRW;2018;12;21;20;57;0;415.850
BRW;2019;1;5;22;1;0;417.730
BRW;2019;1;5;22;11;0;417.710
BRW;2019;1;11;21;42;0;417.360
BRW;2019;1;11;21;53;0;417.430
BRW;2019;1;15;21;19;0;415.650
BRW;2019;1;15;21;26;0;415.550
BRW;2019;1;23;19;8;0;416.660
BRW;2019;1;23;19;54;0;416.630
BRW;2019;2;1;19;49;0;417.590
BRW;2019;2;1;19;59;0;417.650
BRW;2019;2;5;20;53;0;415.600
BRW;2019;2;5;21;16;0;415.660
BRW;2019;2;15;19;45;0;419.600
BRW;2019;2;15;19;48;0;419.880
BRW;2019;2;26;21;40;0;417.910
BRW;2019;2;26;22;11;0;417.850
BRW;2019;3;5;21;52;0;416.320
BRW;2019;3;5;22;10;0;416.380
BRW;2019;3;13;21;8;0;418.580
BRW;2019;3;13;21;29;0;418.470
BRW;2019;3;22;18;59;0;418.650
BRW;2019;3;22;19;16;0;418.660
BRW;2019;3;26;18;18;0;419.980
BRW;2019;3;26;18;30;0;420.160
BRW;2019;4;3;20;4;0;417.950
BRW;2019;4;3;20;25;0;417.910
BRW;2019;4;12;22;28;0;418.040
BRW;2019;4;12;23;10;0;418.230
BRW;2019;4;19;21;54;0;417.950
BRW;2019;4;19;22;33;0;417.550
BRW;2019;4;23;19;22;0;417.700
BRW;2019;4;23;19;29;0;417.780
BRW;2019;5;4;0;54;0;419.210
BRW;2019;5;4;0;56;0;419.130
BRW;2019;5;8;19;8;0;417.420
BRW;2019;5;8;19;10;0;417.490
BRW;2019;5;14;23;59;0;418.800
BRW;2019;5;15;0;3;0;418.790
BRW;2019;5;20;20;37;0;417.050
BRW;2019;5;20;20;42;0;416.830
BRW;2019;5;29;21;52;0;415.970
BRW;2019;5;29;21;59;0;415.980
BRW;2019;6;5;19;28;0;414.890
BRW;2019;6;5;19;37;0;414.770
BRW;2019;6;13;18;32;0;416.080
BRW;2019;6;13;18;34;0;416.110
BRW;2019;6;19;19;5;0;412.770
BRW;2019;6;19;19;12;0;412.670
BRW;2019;6;27;19;43;0;412.820
BRW;2019;6;27;19;55;0;412.760
BRW;2019;7;2;19;11;0;404.880
BRW;2019;7;2;19;27;0;404.440
BRW;2019;7;8;21;12;0;402.570
BRW;2019;7;8;21;18;0;403.380
BRW;2019;7;16;0;2;0;403.170
BRW;2019;7;23;21;21;0;402.710
BRW;2019;7;23;21;32;0;402.020
BRW;2019;7;29;0;22;0;399.060
BRW;2019;7;29;0;32;0;398.870
BRW;2019;8;7;23;30;0;401.570
BRW;2019;8;7;23;46;0;400.560
BRW;2019;8;13;20;41;0;399.870
BRW;2019;8;13;20;54;0;399.490
BRW;2019;8;23;19;15;0;398.400
BRW;2019;8;23;19;24;0;398.150
BRW;2019;8;31;20;16;0;400.370
BRW;2019;8;31;20;28;0;400.140
BRW;2019;9;6;21;3;0;408.800
BRW;2019;9;6;21;16;0;408.150
BRW;2019;9;13;18;52;0;403.920
BRW;2019;9;13;19;5;0;403.710
BRW;2019;9;21;5;5;0;405.880
BRW;2019;9;21;5;16;0;405.490
BRW;2019;9;27;23;15;0;409.120
BRW;2019;9;27;23;26;0;409.000
BRW;2019;10;3;1;32;0;410.020
BRW;2019;10;3;1;46;0;411.960
BRW;2019;10;8;20;32;0;409.150
BRW;2019;10;8;20;42;0;409.380
BRW;2019;10;17;19;42;0;409.800
BRW;2019;10;17;19;57;0;409.760
BRW;2019;10;25;18;9;0;412.440
BRW;2019;10;25;18;25;0;412.030
BRW;2019;11;1;18;56;0;411.690
BRW;2019;11;1;19;9;0;411.740
BRW;2019;11;6;19;24;0;417.250
BRW;2019;11;6;19;36;0;417.310
BRW;2019;11;14;19;29;0;413.900
BRW;2019;11;14;19;40;0;413.910
BRW;2019;11;22;21;57;0;413.850
BRW;2019;11;22;22;15;0;413.820
BRW;2019;11;26;20;50;0;416.130
BRW;2019;11;26;21;5;0;416.530
BRW;2019;12;2;20;2;0;415.150
BRW;2019;12;2;20;6;0;415.370
BRW;2019;12;14;0;46;0;421.750
BRW;2019;12;14;0;57;0;422.150
BRW;2019;12;20;20;10;0;417.250
BRW;2019;12;20;20;30;0;417.460
BRW;2019;12;27;21;50;0;416.940
BRW;2019;12;27;21;52;0;417.030
